File_Name,File_Path,Img_Height,Img_Width,X_Min,X_Max,Y_Min,Y_Max,Affection,Anger,Annoyance,Anticipation,Confidence,Disconnection,Disquietment,Doubt/Confusion,Engagement,Esteem,Excitement,Fatigue,Happiness,Peace,Pleasure,Sadness,Sensitivity,Surprise,Sympathy,Label_Names
COCO_val2014_000000247285.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_val2014_000000247285.jpg,427,640,121,318,148,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
COCO_train2014_000000218832.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000218832.jpg,478,640,310,468,118,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
frame_ikmggxc7og22y55j.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_ikmggxc7og22y55j.jpg,480,852,450,598,90,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
ekhtdcez1lztslt6z1.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/ekhtdcez1lztslt6z1.jpg,210,236,3,237,1,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
frame_fvk4gs9zrvua4sal.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_fvk4gs9zrvua4sal.jpg,1577,2300,1586,2087,221,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
frame_2ylyona6wjc5qnb4.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_2ylyona6wjc5qnb4.jpg,3264,2448,1193,1785,232,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
COCO_train2014_000000500778.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000500778.jpg,425,640,97,320,181,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
COCO_val2014_000000062068.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_val2014_000000062068.jpg,500,375,171,280,24,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
blttrfplvllwz156pk.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/blttrfplvllwz156pk.jpg,330,320,2,311,2,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
frame_kwt93hwng0tdj2ap.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_kwt93hwng0tdj2ap.jpg,957,1300,342,1243,1,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
COCO_val2014_000000126583.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_val2014_000000126583.jpg,427,640,98,315,80,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
COCO_train2014_000000218842.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000218842.jpg,480,640,291,562,174,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
frame_j0s89681xd0y9c22.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_j0s89681xd0y9c22.jpg,891,1200,851,1084,30,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
COCO_train2014_000000131366.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000131366.jpg,509,640,188,283,102,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
frame_gkn1ixglh9mk3pkk.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_gkn1ixglh9mk3pkk.jpg,1936,2592,180,336,838,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
COCO_val2014_000000162362.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_val2014_000000162362.jpg,425,640,385,490,172,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
er4y04sxe8urhb02w1.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/er4y04sxe8urhb02w1.jpg,980,1200,621,1170,354,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
7okrk0d56cbhuiaaij.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/7okrk0d56cbhuiaaij.jpg,183,275,2,275,5,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
COCO_train2014_000000134297.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000134297.jpg,427,640,423,539,31,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
COCO_train2014_000000421623.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000421623.jpg,480,640,300,556,150,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
30nuw6i66lmickmbly.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/30nuw6i66lmickmbly.jpg,500,489,76,452,55,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
COCO_train2014_000000265273.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000265273.jpg,434,575,104,267,142,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
frame_f89wokoq98rwdvl0.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_f89wokoq98rwdvl0.jpg,407,634,468,539,7,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
COCO_train2014_000000494811.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000494811.jpg,360,640,245,428,39,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
frame_d5vg1jtut1mo2nd0.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_d5vg1jtut1mo2nd0.jpg,2760,4912,244,1823,1301,2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
938raitoh8dkywma1t.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/938raitoh8dkywma1t.jpg,300,450,99,450,28,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
COCO_train2014_000000505924.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000505924.jpg,427,640,283,386,76,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
1ggg1cxv951z7z3yjo.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/1ggg1cxv951z7z3yjo.jpg,604,453,226,340,90,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
em9wa89qwlin8n9kwb.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/em9wa89qwlin8n9kwb.jpg,276,546,300,546,1,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
frame_gxlkof6rdo4xasmz.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_gxlkof6rdo4xasmz.jpg,425,450,22,336,140,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
a2x107ip2c875c7l3v.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/a2x107ip2c875c7l3v.jpg,282,425,131,425,20,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
COCO_train2014_000000130816.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000130816.jpg,426,640,251,384,141,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
2265zkcd3pjlfgnv2t.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/2265zkcd3pjlfgnv2t.jpg,184,275,61,249,75,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
frame_408eff12kggcdmhx.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_408eff12kggcdmhx.jpg,2000,3000,2,223,129,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
frame_82lhqgaakcbkookb.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_82lhqgaakcbkookb.jpg,956,1300,915,1295,27,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
frame_5co0uifs6hakwn0c.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_5co0uifs6hakwn0c.jpg,800,1200,421,552,275,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
egmcseixunts7or4pp.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/egmcseixunts7or4pp.jpg,377,669,17,628,77,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
frame_hgjcg5y89ooy0gul.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_hgjcg5y89ooy0gul.jpg,1111,1600,97,300,93,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
f48g5wb1wcrt0mllzr.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/f48g5wb1wcrt0mllzr.jpg,321,827,457,669,8,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
frame_gpvyv48i2i89wfbj.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_gpvyv48i2i89wfbj.jpg,400,400,220,372,57,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sadness
COCO_train2014_000000555516.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000555516.jpg,480,640,150,439,139,476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000034454.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000034454.jpg,427,640,99,478,54,360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000278697.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000278697.jpg,390,610,141,312,32,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000479443.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000479443.jpg,375,500,98,405,100,374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000541319.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000541319.jpg,480,640,186,541,49,479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000268133.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000268133.jpg,427,640,257,399,61,316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
frame_a3wmowyhlx2rznq1.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_a3wmowyhlx2rznq1.jpg,453,680,152,296,119,253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000293524.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000293524.jpg,480,640,418,578,254,477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
0m0ihqk8icv6vlu5nc.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/0m0ihqk8icv6vlu5nc.jpg,270,480,231,481,14,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
frame_jwlf3yu2goie8hyf.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_jwlf3yu2goie8hyf.jpg,547,820,6,296,32,546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000256447.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000256447.jpg,500,500,127,343,89,287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000289329.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000289329.jpg,480,640,79,206,134,349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
1msjn2yijfew73mlv6.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/1msjn2yijfew73mlv6.jpg,565,849,245,604,272,446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000132617.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000132617.jpg,480,640,179,515,16,461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000224388.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000224388.jpg,375,500,20,243,93,368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000542426.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000542426.jpg,457,640,147,347,22,451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000182502.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000182502.jpg,480,640,211,377,137,443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
frame_bj3ndd69wc8too42.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_bj3ndd69wc8too42.jpg,1063,1366,878,1247,103,924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000295778.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000295778.jpg,640,559,134,389,113,464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000367611.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000367611.jpg,427,640,283,421,87,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000490791.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000490791.jpg,426,640,355,607,65,420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
1eikqw7agv6nyw3fra.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/1eikqw7agv6nyw3fra.jpg,626,306,15,296,12,620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
1zrelom4ctownib554.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/1zrelom4ctownib554.jpg,1667,2500,1629,2500,390,1667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
2q08lzkek82h162dlc.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/2q08lzkek82h162dlc.jpg,357,480,99,267,34,359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
0rq98xzm1iyhnz5u8l.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/0rq98xzm1iyhnz5u8l.jpg,1365,2048,521,1251,427,1359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
frame_82wuam9ehvsr2m3q.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_82wuam9ehvsr2m3q.jpg,360,640,464,639,25,348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
frame_86q0su4i2yd5ec76.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_86q0su4i2yd5ec76.jpg,450,450,223,312,88,294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
2k3ah2w85f80ds9ctq.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/2k3ah2w85f80ds9ctq.jpg,169,254,205,255,22,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000513087.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000513087.jpg,500,375,78,291,50,367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000354794.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000354794.jpg,359,640,211,436,38,357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000498525.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000498525.jpg,516,640,231,375,174,393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
1d56wjc7enuryu8s57.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/1d56wjc7enuryu8s57.jpg,332,484,133,270,53,332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000413707.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000413707.jpg,500,469,156,319,15,338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000213344.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000213344.jpg,424,640,236,399,77,419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
frame_f9aok3gchutjszef.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_f9aok3gchutjszef.jpg,668,1000,379,632,362,664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
9vpkzp9mlx7d9ws9g8.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/9vpkzp9mlx7d9ws9g8.jpg,236,350,1,277,1,236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
1xvwxg4vszi8zk3ubt.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/1xvwxg4vszi8zk3ubt.jpg,412,604,219,290,49,375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000540989.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000540989.jpg,640,548,64,326,170,464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000122857.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000122857.jpg,480,640,277,414,170,405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000269079.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000269079.jpg,469,640,325,479,23,456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000223831.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000223831.jpg,386,500,119,223,194,365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000478052.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000478052.jpg,427,640,239,377,126,415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
14h9xydsaivzx3m6ti.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/14h9xydsaivzx3m6ti.jpg,458,625,181,263,191,383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
frame_5w6yh1ply6i88aal.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_5w6yh1ply6i88aal.jpg,690,1035,396,523,237,672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
0hvf7s67453i8zu8gi.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/0hvf7s67453i8zu8gi.jpg,240,159,-1,124,41,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000032149.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000032149.jpg,427,640,356,610,86,421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_val2014_000000185559.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_val2014_000000185559.jpg,427,640,255,436,4,426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000194907.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000194907.jpg,480,640,223,451,159,474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000015062.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000015062.jpg,480,640,396,544,158,473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
0apauiwt5nd0id0qx2.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/emodb_small/images/0apauiwt5nd0id0qx2.jpg,350,588,263,388,49,351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Affection
COCO_train2014_000000027888.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000027888.jpg,480,640,364,523,100,309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
COCO_train2014_000000525360.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000525360.jpg,603,640,371,544,107,575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
frame_lyfzgfu3oblk8kjj.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_lyfzgfu3oblk8kjj.jpg,480,640,214,258,139,258,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
COCO_train2014_000000024859.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000024859.jpg,480,640,404,540,155,479,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
COCO_train2014_000000337390.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000337390.jpg,480,640,118,426,44,471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
COCO_train2014_000000380732.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000380732.jpg,480,640,317,449,78,399,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
COCO_train2014_000000342340.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000342340.jpg,429,640,384,505,34,272,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
COCO_train2014_000000031923.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000031923.jpg,332,500,316,417,35,261,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
frame_6778jln5z53kqabb.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_6778jln5z53kqabb.jpg,759,1139,291,484,375,621,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
COCO_train2014_000000239536.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000239536.jpg,426,640,187,491,14,416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
COCO_train2014_000000196944.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000196944.jpg,516,640,120,270,173,446,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
frame_k5bzeogspjlt1xdc.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_k5bzeogspjlt1xdc.jpg,956,1300,643,772,348,817,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
COCO_train2014_000000542678.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000542678.jpg,476,640,75,366,70,469,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
COCO_train2014_000000387558.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000387558.jpg,425,640,157,330,102,351,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
COCO_train2014_000000471330.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000471330.jpg,429,640,358,466,117,386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
frame_e7822suth7gju6rj.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_e7822suth7gju6rj.jpg,320,450,237,439,89,288,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
COCO_train2014_000000537055.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000537055.jpg,480,640,312,632,128,473,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
COCO_train2014_000000246084.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/mscoco/images/COCO_train2014_000000246084.jpg,333,500,335,458,121,275,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
frame_j9xdbggo7a3mz05e.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_j9xdbggo7a3mz05e.jpg,3051,2205,864,1754,1040,2647,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
frame_j1fvjm0rvv832k1a.jpg,/content/drive/MyDrive/EMOTIC_YO/emotic/framesdb/images/frame_j1fvjm0rvv832k1a.jpg,2592,1936,85,1719,269,2591,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Happiness
